1.0,2.4859656685375997
1.1414141414141414,2.694834355406287
1.2828282828282829,2.903703042274974
1.4242424242424243,3.1125717291436605
1.5656565656565657,3.3214404160123476
1.7070707070707072,3.5303091028810343
1.8484848484848484,3.739177789749721
1.9898989898989898,3.948046476618408
2.1313131313131315,4.1569151634870956
2.2727272727272725,4.365783850355781
2.4141414141414144,4.574652537224469
2.5555555555555554,4.783521224093155
2.696969696969697,4.992389910961842
2.8383838383838382,5.201258597830529
2.9797979797979797,5.410127284699216
3.121212121212121,5.618995971567903
3.2626262626262625,5.8278646584365905
3.404040404040404,6.036733345305278
3.5454545454545454,6.245602032173964
3.686868686868687,6.454470719042651
3.8282828282828283,6.663339405911338
3.9696969696969697,6.872208092780025
4.111111111111111,7.081076779648711
4.252525252525253,7.289945466517398
4.393939393939394,7.498814153386085
4.535353535353535,7.707682840254772
4.6767676767676765,7.916551527123459
4.818181818181818,8.125420213992147
4.959595959595959,8.334288900860834
5.101010101010101,8.543157587729521
5.242424242424242,8.752026274598206
5.383838383838384,8.960894961466893
5.525252525252525,9.16976364833558
5.666666666666666,9.378632335204266
5.808080808080808,9.587501022072955
5.949494949494949,9.79636970894164
6.090909090909091,10.005238395810329
6.232323232323232,10.214107082679014
6.373737373737374,10.422975769547701
6.515151515151515,10.631844456416388
6.656565656565657,10.840713143285075
6.797979797979798,11.049581830153762
6.9393939393939394,11.25845051702245
7.08080808080808,11.467319203891135
7.222222222222222,11.676187890759824
7.363636363636363,11.885056577628509
7.505050505050505,12.093925264497198
7.646464646464646,12.302793951365883
7.787878787878787,12.51166263823457
7.929292929292929,12.720531325103257
8.07070707070707,12.929400011971943
8.212121212121211,13.13826869884063
8.353535353535353,13.347137385709317
8.494949494949495,13.556006072578004
8.636363636363637,13.764874759446693
8.777777777777779,13.97374344631538
8.919191919191919,14.182612133184065
9.06060606060606,14.391480820052752
9.202020202020202,14.60034950692144
9.343434343434343,14.809218193790125
9.484848484848484,15.018086880658812
9.626262626262626,15.2269555675275
9.767676767676768,15.435824254396188
9.909090909090908,15.644692941264873
10.05050505050505,15.85356162813356
10.191919191919192,16.062430315002246
10.333333333333332,16.271299001870933
10.474747474747474,16.48016768873962
10.616161616161616,16.68903637560831
10.757575757575758,16.897905062476994
10.898989898989898,17.106773749345678
11.04040404040404,17.315642436214368
11.181818181818182,17.52451112308306
11.323232323232324,17.733379809951742
11.464646464646464,17.942248496820426
11.606060606060606,18.151117183689117
11.747474747474747,18.3599858705578
11.88888888888889,18.56885455742649
12.03030303030303,18.777723244295174
12.171717171717171,18.986591931163865
12.313131313131313,19.19546061803255
12.454545454545453,19.40432930490124
12.595959595959595,19.613197991769923
12.737373737373737,19.822066678638613
12.878787878787879,20.030935365507297
13.020202020202019,20.23980405237598
13.16161616161616,20.44867273924467
13.303030303030303,20.65754142611336
13.444444444444445,20.866410112982045
13.585858585858585,21.07527879985073
13.727272727272727,21.28414748671942
13.868686868686869,21.493016173588103
14.01010101010101,21.701884860456794
14.15151515151515,21.910753547325477
14.292929292929292,22.119622234194168
14.434343434343434,22.32849092106285
14.575757575757574,22.537359607931542
14.717171717171716,22.746228294800225
14.858585858585858,22.955096981668916
15.0,23.1639656685376
